new_id,item_id,title,year,query,image
87,3735,Serpico,1973,https://www.omdbapi.com/?apikey=437defe6&t=Serpico&y=1973,https://m.media-amazon.com/images/M/MV5BYTU4ZTI0NzAtYzMwNi00YmMxLThmZWItNTY5NzgyMDAwYWVhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
88,1259,Stand by Me,1986,https://www.omdbapi.com/?apikey=437defe6&t=Stand+by+Me&y=1986,https://m.media-amazon.com/images/M/MV5BODJmY2Y2OGQtMDg2My00N2Q3LWJmZTUtYTc2ODBjZDVlNDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
89,1954,Rocky,1976,https://www.omdbapi.com/?apikey=437defe6&t=Rocky&y=1976,https://m.media-amazon.com/images/M/MV5BMTY5MDMzODUyOF5BMl5BanBnXkFtZTcwMTQ3NTMyNA@@._V1_SX300.jpg
90,1784,As Good As It Gets,1997,https://www.omdbapi.com/?apikey=437defe6&t=As+Good+As+It+Gets&y=1997,https://m.media-amazon.com/images/M/MV5BNWMxZTgzMWEtMTU0Zi00NDc5LWFkZjctMzUxNDIyNzZiMmNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
91,2728,Spartacus,1960,https://www.omdbapi.com/?apikey=437defe6&t=Spartacus&y=1960,https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
92,1968,The Breakfast Club,1985,https://www.omdbapi.com/?apikey=437defe6&t=The+Breakfast+Club&y=1985,https://m.media-amazon.com/images/M/MV5BOTM5N2ZmZTMtNjlmOS00YzlkLTk3YjEtNTU1ZmQ5OTdhODZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
93,1103,Rebel Without a Cause,1955,https://www.omdbapi.com/?apikey=437defe6&t=Rebel+Without+a+Cause&y=1955,https://m.media-amazon.com/images/M/MV5BMjMwNWIwYzAtMWVhZi00YzQ2LTlmNGYtOTg3NDdkNTRjOWI2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
94,902,Breakfast at Tiffany's,1961,https://www.omdbapi.com/?apikey=437defe6&t=Breakfast+at+Tiffany%27s&y=1961,https://m.media-amazon.com/images/M/MV5BNGEwMTRmZTQtMDY4Ni00MTliLTk5ZmMtOWMxYWMyMTllMDg0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
95,3451,Guess Who's Coming to Dinner,1967,https://www.omdbapi.com/?apikey=437defe6&t=Guess+Who%27s+Coming+to+Dinner&y=1967,https://m.media-amazon.com/images/M/MV5BZTVmMTk2NjUtNjVjNC00OTcwLWE4OWEtNzA4Mjk1ZmIwNDExXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
96,3578,Gladiator,2000,https://www.omdbapi.com/?apikey=437defe6&t=Gladiator&y=2000,https://m.media-amazon.com/images/M/MV5BMDliMmNhNDEtODUyOS00MjNlLTgxODEtN2U3NzIxMGVkZTA1L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
97,2852,A Soldier's Story,1984,https://www.omdbapi.com/?apikey=437defe6&t=A+Soldier%27s+Story&y=1984,https://m.media-amazon.com/images/M/MV5BMzUxMjY2MWQtNGUyZC00NjkzLWE1MWUtYTM5YzFiZDU5MDM4XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg
98,3334,Key Largo,1948,https://www.omdbapi.com/?apikey=437defe6&t=Key+Largo&y=1948,https://m.media-amazon.com/images/M/MV5BNGYzMGNkNGMtNjY3ZC00MGQ4LTlkZjgtOWY4ZDU0OWIzMDgzXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
99,3068,The Verdict,1982,https://www.omdbapi.com/?apikey=437defe6&t=The+Verdict&y=1982,https://m.media-amazon.com/images/M/MV5BMTU5MzMwMzAzM15BMl5BanBnXkFtZTcwNjYyMjA0Mg@@._V1_SX300.jpg
100,265,Like Water for Chocolate,1992,https://www.omdbapi.com/?apikey=3e0ee9be&t=Like+Water+for+Chocolate&y=1992,https://m.media-amazon.com/images/M/MV5BMTUxNDI3MTIyMF5BMl5BanBnXkFtZTcwMzg5NDEzMQ@@._V1_SX300.jpg
101,2312,Children of a Lesser God,1986,https://www.omdbapi.com/?apikey=437defe6&t=Children+of+a+Lesser+God&y=1986,https://m.media-amazon.com/images/M/MV5BN2VjN2ViNTItMWFhNS00MTdjLTk0MTEtYTA5MzQ5OThkMjgwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
102,590,Dances with Wolves,1990,https://www.omdbapi.com/?apikey=437defe6&t=Dances+with+Wolves&y=1990,https://m.media-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1_SX300.jpg
103,1253,The Day the Earth Stood Still,1951,https://www.omdbapi.com/?apikey=437defe6&t=The+Day+the+Earth+Stood+Still&y=1951,https://m.media-amazon.com/images/M/MV5BMTU5NTBmYTAtOTgyYi00NGM0LWE0ODctZjNiYWM5MmIxYzE4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
104,3071,Stand and Deliver,1987,https://www.omdbapi.com/?apikey=437defe6&t=Stand+and+Deliver&y=1987,"https://m.media-amazon.com/images/M/MV5BMTQ2MjA4MTcwOF5BMl5BanBnXkFtZTgwNTI4OTI1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
105,1244,Manhattan,1979,https://www.omdbapi.com/?apikey=437defe6&t=Manhattan&y=1979,https://m.media-amazon.com/images/M/MV5BMzdmY2I3MmEtOGFiZi00MTg1LWIxY2QtNWUwM2NmNWNlY2U5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
106,3699,Starman,1984,https://www.omdbapi.com/?apikey=437defe6&t=Starman&y=1984,https://m.media-amazon.com/images/M/MV5BODg5ODI0NzM5M15BMl5BanBnXkFtZTgwNDk5MjQxMDE@._V1_SX300.jpg
107,1955,Kramer Vs. Kramer,1979,https://www.omdbapi.com/?apikey=437defe6&t=Kramer+Vs.+Kramer&y=1979,"https://m.media-amazon.com/images/M/MV5BNDM3YjNlYmMtOGY3NS00MmRjLWIyY2UtNDA0MWM3OTNlZTY2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
108,1245,Miller's Crossing,1990,https://www.omdbapi.com/?apikey=437defe6&t=Miller%27s+Crossing&y=1990,https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_SX300.jpg
109,2236,Simon Birch,1998,https://www.omdbapi.com/?apikey=437defe6&t=Simon+Birch&y=1998,https://m.media-amazon.com/images/M/MV5BN2ZlNDkzY2ItNTkxMi00NzY3LTgyZDItZTI5MjczMzVmNGViXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg
110,3678,The Man with the Golden Arm,1955,https://www.omdbapi.com/?apikey=437defe6&t=The+Man+with+the+Golden+Arm&y=1955,https://m.media-amazon.com/images/M/MV5BNzkzODY5YTctZmE5Yy00ZmQyLWE2NzQtNzVlNjc3MTYxZTBiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
111,982,Picnic,1955,https://www.omdbapi.com/?apikey=437defe6&t=Picnic&y=1955,https://m.media-amazon.com/images/M/MV5BOWYzOTcyNDEtOTcxYi00ODgxLWE1OWItOTM2NjNiOWNlYTg5XkEyXkFqcGdeQXVyNjMxODMyODU@._V1_SX300.jpg
112,2194,The Untouchables,1987,https://www.omdbapi.com/?apikey=437defe6&t=The+Untouchables&y=1987,https://m.media-amazon.com/images/M/MV5BYTVjYWJmMWQtYWU4Ni00MWY3LWI2YmMtNTI5MDE0MWVmMmEzL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
113,2268,A Few Good Men,1992,https://www.omdbapi.com/?apikey=437defe6&t=A+Few+Good+Men&y=1992,https://m.media-amazon.com/images/M/MV5BMmRlZDQ1MmUtMzE2Yi00YTkxLTk1MGMtYmIyYWQwODcxYzRlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg
114,1442,Prefontaine,1997,https://www.omdbapi.com/?apikey=437defe6&t=Prefontaine&y=1997,https://m.media-amazon.com/images/M/MV5BMTk2MzE0NjQ0Nl5BMl5BanBnXkFtZTcwMzUxMjkxMQ@@._V1_SX300.jpg
115,3255,A League of Their Own,1992,https://www.omdbapi.com/?apikey=437defe6&t=A+League+of+Their+Own&y=1992,https://m.media-amazon.com/images/M/MV5BNjQ1NTQyYjktZDc5My00NDA1LWI1NmItY2ViNjQ0NDk4NmRjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
116,647,Courage Under Fire,1996,https://www.omdbapi.com/?apikey=437defe6&t=Courage+Under+Fire&y=1996,https://m.media-amazon.com/images/M/MV5BODJlOTlkNzUtN2U2OC00NWUxLTg3MjgtNGVmZGU5ZTk0ZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
117,235,Ed Wood,1994,https://www.omdbapi.com/?apikey=437defe6&t=Ed+Wood&y=1994,https://m.media-amazon.com/images/M/MV5BNTA5ZjdjNWUtZGUwNy00N2RhLWJiZmItYzFhYjU1NmYxNjY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
118,1096,Sophie's Choice,1982,https://www.omdbapi.com/?apikey=437defe6&t=Sophie%27s+Choice&y=1982,https://m.media-amazon.com/images/M/MV5BMTk3NDUyYTEtMzkyZi00YjMzLTkwMDUtYWMzNjIwNmM5NWQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
119,1124,On Golden Pond,1981,https://www.omdbapi.com/?apikey=437defe6&t=On+Golden+Pond&y=1981,https://m.media-amazon.com/images/M/MV5BNWQ4MGZlZmYtZjY0MS00N2JhLWE0NmMtOTMwMTk4NDQ4NjE2XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg
120,498,Mr. Jones,1993,https://www.omdbapi.com/?apikey=437defe6&t=Mr.+Jones&y=1993,https://m.media-amazon.com/images/M/MV5BMDczYzlhOGUtZGQ1ZS00NTg1LWE4MjEtY2VkNDIzZWQzODZkXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
121,3893,Nurse Betty,2000,https://www.omdbapi.com/?apikey=437defe6&t=Nurse+Betty&y=2000,https://m.media-amazon.com/images/M/MV5BYjU2OGVhYjgtYWE3Zi00MzM5LWEwYjgtYjQxNzkxNzhhZGFjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg
122,1537,Shall We Dance?,1996,https://www.omdbapi.com/?apikey=3e0ee9be&t=Shall+We+Dance%3F&y=1996,https://m.media-amazon.com/images/M/MV5BYjg3Mjk4M2QtODY2NC00NDk5LWFiNDctZTIwYzJjYzNlZWI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
123,1188,Strictly Ballroom,1992,https://www.omdbapi.com/?apikey=437defe6&t=Strictly+Ballroom&y=1992,https://m.media-amazon.com/images/M/MV5BOTU5ZTBlMWEtNGQzNi00MDNiLTk4NjEtNTQ1MTg5MzBhYzQ3XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_SX300.jpg
124,2396,Shakespeare in Love,1998,https://www.omdbapi.com/?apikey=437defe6&t=Shakespeare+in+Love&y=1998,https://m.media-amazon.com/images/M/MV5BM2ZkNjM5MjEtNTBlMC00OTI5LTgyYmEtZDljMzNmNzhiNzY0XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg
125,2359,Waking Ned Devine,1998,https://www.omdbapi.com/?apikey=437defe6&t=Waking+Ned+Devine&y=1998,https://m.media-amazon.com/images/M/MV5BYjg3YThlNTYtZTNiYS00MmU4LWIwM2YtYWZjYjIzYjUyNzE0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
126,356,Forrest Gump,1994,https://www.omdbapi.com/?apikey=437defe6&t=Forrest+Gump&y=1994,https://m.media-amazon.com/images/M/MV5BNWIwODRlZTUtY2U3ZS00Yzg1LWJhNzYtMmZiYmEyNmU1NjMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
127,3108,The Fisher King,1991,https://www.omdbapi.com/?apikey=437defe6&t=The+Fisher+King&y=1991,https://m.media-amazon.com/images/M/MV5BOGZmMDM1NTQtMzc0Yi00ODRiLWJjYjQtMGRmYWRlOTY2ODMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
128,1265,Groundhog Day,1993,https://www.omdbapi.com/?apikey=437defe6&t=Groundhog+Day&y=1993,https://m.media-amazon.com/images/M/MV5BZWIxNzM5YzQtY2FmMS00Yjc3LWI1ZjUtNGVjMjMzZTIxZTIxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
129,3809,What About Bob?,1991,https://www.omdbapi.com/?apikey=437defe6&t=What+About+Bob%3F&y=1991,https://m.media-amazon.com/images/M/MV5BMTQxMjU2ODk4N15BMl5BanBnXkFtZTgwODQzNTcxMTE@._V1_SX300.jpg
130,589,Terminator 2: Judgment Day,1991,https://www.omdbapi.com/?apikey=437defe6&t=Terminator+2%3A+Judgment+Day&y=1991,https://m.media-amazon.com/images/M/MV5BMGU2NzRmZjUtOGUxYS00ZjdjLWEwZWItY2NlM2JhNjkxNTFmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
131,2571,The Matrix,1999,https://www.omdbapi.com/?apikey=437defe6&t=The+Matrix&y=1999,https://m.media-amazon.com/images/M/MV5BNzQzOTk3OTAtNDQ0Zi00ZTVkLWI0MTEtMDllZjNkYzNjNTc4L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
132,457,The Fugitive,1993,https://www.omdbapi.com/?apikey=437defe6&t=The+Fugitive&y=1993,https://m.media-amazon.com/images/M/MV5BYmFmOGZjYTItYjY1ZS00OWRiLTk0NDgtMjQ5MzBkYWE2YWE0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
133,2916,Total Recall,1990,https://www.omdbapi.com/?apikey=437defe6&t=Total+Recall&y=1990,https://m.media-amazon.com/images/M/MV5BYzU1YmJjMGEtMjY4Yy00MTFlLWE3NTUtNzI3YjkwZTMxZjZmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg
134,1610,The Hunt for Red October,1990,https://www.omdbapi.com/?apikey=437defe6&t=The+Hunt+for+Red+October&y=1990,https://m.media-amazon.com/images/M/MV5BY2Y5NWVjMmQtMWRmOC00ZTg3LWI3YWQtZGI2MWUwNWQ4OWQ2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
135,480,Jurassic Park,1993,https://www.omdbapi.com/?apikey=437defe6&t=Jurassic+Park&y=1993,https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_SX300.jpg
136,163,Desperado,1995,https://www.omdbapi.com/?apikey=437defe6&t=Desperado&y=1995,https://m.media-amazon.com/images/M/MV5BYjA0NDMyYTgtMDgxOC00NGE0LWJkOTQtNDRjMjEzZmU0ZTQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
137,380,True Lies,1994,https://www.omdbapi.com/?apikey=437defe6&t=True+Lies&y=1994,https://m.media-amazon.com/images/M/MV5BYzg5YmUyNGMtMThiNS00MjA2LTgwZDctNDlhM2RkZDNmZmRkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
138,3418,Thelma & Louise,1991,https://www.omdbapi.com/?apikey=437defe6&t=Thelma+%26+Louise&y=1991,https://m.media-amazon.com/images/M/MV5BMjIxNDgzMDE2MF5BMl5BanBnXkFtZTcwNzY5NTk1NA@@._V1_SX300.jpg
139,3256,Patriot Games,1992,https://www.omdbapi.com/?apikey=437defe6&t=Patriot+Games&y=1992,https://m.media-amazon.com/images/M/MV5BMjA3OTA0NjI0Nl5BMl5BanBnXkFtZTgwNjUwODQxMTE@._V1_SX300.jpg
140,1408,The Last of the Mohicans,1992,https://www.omdbapi.com/?apikey=437defe6&t=The+Last+of+the+Mohicans&y=1992,https://m.media-amazon.com/images/M/MV5BZDNiYmRkNDYtOWU1NC00NmMxLWFkNmUtMGI5NTJjOTJmYTM5XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX300.jpg
141,21,Get Shorty,1995,https://www.omdbapi.com/?apikey=437defe6&t=Get+Shorty&y=1995,https://m.media-amazon.com/images/M/MV5BMjAwODYzNDY4Ml5BMl5BanBnXkFtZTcwODkwNTgzNA@@._V1_SX300.jpg
142,349,Clear and Present Danger,1994,https://www.omdbapi.com/?apikey=437defe6&t=Clear+and+Present+Danger&y=1994,https://m.media-amazon.com/images/M/MV5BNDczOWNiMmEtZjA4MS00NDMzLWExNTktYjc0MGU0YTQ3ZDExXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
143,1527,The Fifth Element,1997,https://www.omdbapi.com/?apikey=437defe6&t=The+Fifth+Element&y=1997,https://m.media-amazon.com/images/M/MV5BZWFjYmZmZGQtYzg4YS00ZGE5LTgwYzAtZmQwZjQ2NDliMGVmXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg
144,2353,Enemy of the State,1998,https://www.omdbapi.com/?apikey=437defe6&t=Enemy+of+the+State&y=1998,https://m.media-amazon.com/images/M/MV5BMWI0Y2NhMzMtYTE5ZS00MDlhLTg0ZjEtMjAwZmEwNTc0ODc2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
145,2006,The Mask of Zorro,1998,https://www.omdbapi.com/?apikey=437defe6&t=The+Mask+of+Zorro&y=1998,https://m.media-amazon.com/images/M/MV5BMzg4ZjQ4OGUtZjkxMi00Y2I2LWEzNTAtODI2ZjkxMGVjNTQwXkEyXkFqcGdeQXVyNjgxNTAwNjQ@._V1_SX300.jpg
146,2278,Ronin,1998,https://www.omdbapi.com/?apikey=437defe6&t=Ronin&y=1998,https://m.media-amazon.com/images/M/MV5BOWVkYzliZGEtODIxMi00MDQwLThjMDAtNzI3M2NjYjg4NDE5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
147,1370,Die Hard 2,1990,https://www.omdbapi.com/?apikey=437defe6&t=Die+Hard+2&y=1990,https://m.media-amazon.com/images/M/MV5BMzMzYzk3ZTEtZDg0My00MTY5LWE3ZmQtYzNhYjhjN2RhZGRjL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
148,648,Mission: Impossible,1996,https://www.omdbapi.com/?apikey=437defe6&t=Mission%3A+Impossible&y=1996,https://m.media-amazon.com/images/M/MV5BMTc3NjI2MjU0Nl5BMl5BanBnXkFtZTgwNDk3ODYxMTE@._V1_SX300.jpg
149,2427,The Thin Red Line,1998,https://www.omdbapi.com/?apikey=437defe6&t=The+Thin+Red+Line&y=1998,https://m.media-amazon.com/images/M/MV5BYjEzMTM2NjAtNWFmZC00MTVlLTgyMmQtMGQyNTFjZDk5N2NmXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX300.jpg
150,1792,U.S. Marshalls,1998,https://www.omdbapi.com/?apikey=437defe6&t=U.S.+Marshalls&y=1998,"https://m.media-amazon.com/images/M/MV5BZTNiYTUwMDgtY2M4My00ZDAwLWIyYWYtYjM0ODBkNGRmMzRkL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UY268_CR7,0,182,268_AL_.jpg"
151,1372,Star Trek VI: The Undiscovered Country,1991,https://www.omdbapi.com/?apikey=437defe6&t=Star+Trek+VI%3A+The+Undiscovered+Country&y=1991,https://m.media-amazon.com/images/M/MV5BYTM1ZDc0MDEtYjhhMC00ZWFmLThlMTYtOTI2MTdkZDVhODQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
152,1552,Con Air,1997,https://www.omdbapi.com/?apikey=437defe6&t=Con+Air&y=1997,https://m.media-amazon.com/images/M/MV5BMGZmNGIxMTYtMmVjMy00YzhkLWIyOTktNTExZGFiYjNiNzdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
153,2490,Payback,1999,https://www.omdbapi.com/?apikey=437defe6&t=Payback&y=1999,https://m.media-amazon.com/images/M/MV5BN2YxYTUyMTItYmU4ZS00OTIzLWIwMWQtMDY3NzRiMmIyMWMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
154,1385,Under Siege,1992,https://www.omdbapi.com/?apikey=437defe6&t=Under+Siege&y=1992,https://m.media-amazon.com/images/M/MV5BZWYxMDZkNmMtZjljNS00MDE5LTlmYmItMmVjZWU5NjQwYmI0L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
155,780,Independence Day,1996,https://www.omdbapi.com/?apikey=3e0ee9be&t=Independence+Day&y=1996,https://m.media-amazon.com/images/M/MV5BMGQwNDNkMmItYWY1Yy00YTZmLWE5OTAtODU0MGZmMzQ1NDdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
156,2881,Double Jeopardy,1999,https://www.omdbapi.com/?apikey=437defe6&t=Double+Jeopardy&y=1999,https://m.media-amazon.com/images/M/MV5BM2UzNzYzMjctYmI0MS00MzQ3LTliMTktOTA1MGU0YTM3NzRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
157,3107,Backdraft,1991,https://www.omdbapi.com/?apikey=437defe6&t=Backdraft&y=1991,https://m.media-amazon.com/images/M/MV5BZTFjOWVkNjUtYTdkOC00MGQ5LWI5OTQtMTIyYzQwN2UzMDgzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
158,368,Maverick,1994,https://www.omdbapi.com/?apikey=437defe6&t=Maverick&y=1994,https://m.media-amazon.com/images/M/MV5BY2I1OTY2NmUtMGVlZi00NjNmLThkNTgtMjExMzRhOTM2MDJiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
159,1801,The Man in the Iron Mask,1998,https://www.omdbapi.com/?apikey=437defe6&t=The+Man+in+the+Iron+Mask&y=1998,https://m.media-amazon.com/images/M/MV5BZjM2YzcxMmQtOTc2Mi00YjdhLWFlZjUtNmFmMDQzYzU2YTk5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
160,165,Die Hard: With a Vengeance,1995,https://www.omdbapi.com/?apikey=437defe6&t=Die+Hard%3A+With+a+Vengeance&y=1995,https://m.media-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
161,459,The Getaway,1994,https://www.omdbapi.com/?apikey=437defe6&t=The+Getaway&y=1994,https://m.media-amazon.com/images/M/MV5BNGY5YjhmMjYtMGMwZS00ZjUyLTk1NWMtNTA5YWVhM2I5MjE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
162,442,Demolition Man,1993,https://www.omdbapi.com/?apikey=437defe6&t=Demolition+Man&y=1993,https://m.media-amazon.com/images/M/MV5BMDBmNDhjOTYtZWVlMC00YzUwLWIyZjEtYzFjMWM5OTdiZDJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
163,1597,Conspiracy Theory,1997,https://www.omdbapi.com/?apikey=437defe6&t=Conspiracy+Theory&y=1997,https://m.media-amazon.com/images/M/MV5BMjQ1MTYxMzA4OF5BMl5BanBnXkFtZTgwNjg2NTM1MTI@._V1_SX300.jpg
164,2628,Star Wars: Episode I - The Phantom Menace,1999,https://www.omdbapi.com/?apikey=437defe6&t=Star+Wars%3A+Episode+I+-+The+Phantom+Menace&y=1999,https://m.media-amazon.com/images/M/MV5BYTRhNjcwNWQtMGJmMi00NmQyLWE2YzItODVmMTdjNWI0ZDA2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
165,1690,Alien: Resurrection,1997,https://www.omdbapi.com/?apikey=437defe6&t=Alien%3A+Resurrection&y=1997,https://m.media-amazon.com/images/M/MV5BNDljNGZkNmItNDlmMi00YzJhLWJiYWUtNGY4OGEwNmY0ODg4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
166,3257,The Bodyguard,1992,https://www.omdbapi.com/?apikey=437defe6&t=The+Bodyguard&y=1992,https://m.media-amazon.com/images/M/MV5BYjNhMGEwNDYtOTYxZC00NmY3LWI0ZmMtMDdmZTU2OTgzMDYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
167,736,Twister,1996,https://www.omdbapi.com/?apikey=437defe6&t=Twister&y=1996,https://m.media-amazon.com/images/M/MV5BODExYTM0MzEtZGY2Yy00N2ExLTkwZjItNGYzYTRmMWZlOGEzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
168,2002,Lethal Weapon 3,1992,https://www.omdbapi.com/?apikey=437defe6&t=Lethal+Weapon+3&y=1992,https://m.media-amazon.com/images/M/MV5BOTFlNjI0NDQtMzlkNC00ZDU0LWE0ODktYmI2OTc2YjZlZmVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
169,2126,Snake Eyes,1998,https://www.omdbapi.com/?apikey=437defe6&t=Snake+Eyes&y=1998,https://m.media-amazon.com/images/M/MV5BNmZiODkzNWEtNDkxZC00NDg2LWFiYzktZjY2ZmUwMmM2ZmJlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
170,292,Outbreak,1995,https://www.omdbapi.com/?apikey=437defe6&t=Outbreak&y=1995,https://m.media-amazon.com/images/M/MV5BZTg1Mzk1NjAtNGFlOS00NzdlLWI0NTgtYzlmNTUzZGQ0NjYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
171,95,Broken Arrow,1996,https://www.omdbapi.com/?apikey=437defe6&t=Broken+Arrow&y=1996,https://m.media-amazon.com/images/M/MV5BYzU2NDg3ZTItNzRmNy00NTQzLTljMDUtNjczOTMwZjEzNWVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
172,1687,The Jackal,1997,https://www.omdbapi.com/?apikey=437defe6&t=The+Jackal&y=1997,https://m.media-amazon.com/images/M/MV5BYjZjMjE3MGUtNzliOS00ZTJhLTk5MWYtMzRmMjdiMDkxMjNlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg
173,434,Cliffhanger,1993,https://www.omdbapi.com/?apikey=437defe6&t=Cliffhanger&y=1993,https://m.media-amazon.com/images/M/MV5BYWE4MTYxMDYtMTgzNi00NWNjLTk5NjItMmRkNDU3N2FiMTczXkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_SX300.jpg
